protein_name	model	val_auroc	val_auprc	test_auroc	test_auprc	n_train	n_val	n_test	n_pos	n_neg	n_deduped_removed
PK20656.1	random_forest	0.9820511583646514	0.9529040716313718	0.9850583457947614	0.9601851933280817	6150	2051	2051	3260	6992	0
PK20770.1	logistic_regression	0.9967591278849791	0.9918849196092941	0.9951629303821414	0.9861792427052765	8403	2801	2801	4405	9600	0
PK20770.1	random_forest	0.994527407302308	0.9847470842588762	0.9932149782444193	0.9798397105863489	8403	2801	2801	4405	9600	0
PK21151.1	logistic_regression	0.9930529347812503	0.9790093855977418	0.9939156445932106	0.9816397006730826	8163	2721	2722	4299	9307	0
PK21151.1	random_forest	0.9949483273558852	0.9846289626719398	0.9965141258461769	0.9910369898302145	8163	2721	2722	4299	9307	0
PK21303.1	logistic_regression	0.9743198531639637	0.9371529656748194	0.978434197821968	0.9449798473131094	12401	4134	4134	6594	14075	0
PK21303.1	random_forest	0.980349233837465	0.9489363010470078	0.9833864128187968	0.9554133474686229	12401	4134	4134	6594	14075	0
PK21582.1	logistic_regression	0.9858259168603997	0.966274559303937	0.9868058316334178	0.9678781238774989	9440	3147	3147	5005	10729	0
PK21582.1	random_forest	0.99285290664601	0.9812694691995795	0.9936792005757523	0.984647660547119	9440	3147	3147	5005	10729	0
PK22404.1	logistic_regression	0.9918681061437878	0.9800056611547653	0.9931077694235589	0.9836743939218893	9477	3160	3160	4969	10828	0
