eclip_id	gt_out_folder	pos_bed	neg_bed	mode_settings	num_pos	min_pos	max_pos	mean_pos	median_pos	num_neg	min_neg	max_neg	mean_neg	median_neg
EIF3H_HepG2_ENCSR916XIV	rnaprot_gt_out/EIF3H_HepG2_ENCSR916XIV_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EIF3H_HepG2_ENCSR916XIV.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EIF3H_HepG2_ENCSR916XIV.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2353	61	251	97.29324266893327	94	2353	61	251	97.1483212919677	94
EIF4E_HepG2_ENCSR383BCQ	rnaprot_gt_out/EIF4E_HepG2_ENCSR383BCQ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EIF4E_HepG2_ENCSR383BCQ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EIF4E_HepG2_ENCSR383BCQ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2707	61	336	134.25563354266717	131	2707	61	336	133.7713335796084	130
EIF4E_K562_ENCSR391BBA	rnaprot_gt_out/EIF4E_K562_ENCSR391BBA_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EIF4E_K562_ENCSR391BBA.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EIF4E_K562_ENCSR391BBA.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1820	61	328	140.89725274725274	136.0	1820	61	328	140.64065934065934	136.0
EIF4G2_K562_ENCSR307YIW	rnaprot_gt_out/EIF4G2_K562_ENCSR307YIW_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EIF4G2_K562_ENCSR307YIW.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EIF4G2_K562_ENCSR307YIW.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3445	61	282	113.63860667634252	108	3445	61	282	113.64760522496371	108
ELAC2_K562_ENCSR440MSY	rnaprot_gt_out/ELAC2_K562_ENCSR440MSY_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ELAC2_K562_ENCSR440MSY.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ELAC2_K562_ENCSR440MSY.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	7485	61	310	122.0872411489646	119	7485	61	310	121.95190380761522	119
ELAVL1_HepG2_ENCSR296TSJ	rnaprot_gt_out/ELAVL1_HepG2_ENCSR296TSJ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ELAVL1_HepG2_ENCSR296TSJ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ELAVL1_HepG2_ENCSR296TSJ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3642	61	262	110.31026908292147	109.0	3642	61	262	110.25013728720484	109.0
ELAVL1_K562_ENCSR090LNQ	rnaprot_gt_out/ELAVL1_K562_ENCSR090LNQ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/ELAVL1_K562_ENCSR090LNQ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/ELAVL1_K562_ENCSR090LNQ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	6578	61	302	122.26330191547582	120.0	6578	61	302	121.94679233809669	120.0
EWSR1_K562_ENCSR887LPK	rnaprot_gt_out/EWSR1_K562_ENCSR887LPK_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EWSR1_K562_ENCSR887LPK.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EWSR1_K562_ENCSR887LPK.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	7619	61	330	106.2978081113007	102	7619	61	330	106.21984512403202	102
EXOSC10_K562_ENCSR521GON	rnaprot_gt_out/EXOSC10_K562_ENCSR521GON_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EXOSC10_K562_ENCSR521GON.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EXOSC10_K562_ENCSR521GON.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	978	61	285	92.40899795501022	76.0	978	61	262	92.6717791411043	76.0
EXOSC5_HepG2_ENCSR693JWP	rnaprot_gt_out/EXOSC5_HepG2_ENCSR693JWP_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EXOSC5_HepG2_ENCSR693JWP.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EXOSC5_HepG2_ENCSR693JWP.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	620	61	303	130.01290322580644	124.0	620	61	293	129.6032258064516	122.0
EXOSC5_K562_ENCSR013CTQ	rnaprot_gt_out/EXOSC5_K562_ENCSR013CTQ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/EXOSC5_K562_ENCSR013CTQ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/EXOSC5_K562_ENCSR013CTQ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	9582	61	264	94.07430599039867	90.0	9582	61	264	94.28929242329367	90.0
FAM120A_HepG2_ENCSR987NYS	rnaprot_gt_out/FAM120A_HepG2_ENCSR987NYS_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FAM120A_HepG2_ENCSR987NYS.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FAM120A_HepG2_ENCSR987NYS.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	6452	61	295	107.36484810911345	104.0	6452	61	295	107.29324240545567	104.0
FAM120A_K562_ENCSR006OEQ	rnaprot_gt_out/FAM120A_K562_ENCSR006OEQ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FAM120A_K562_ENCSR006OEQ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FAM120A_K562_ENCSR006OEQ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	4440	61	286	105.61148648648648	101.0	4440	61	286	105.52590090090091	101.0
FASTKD2_HepG2_ENCSR023UHL	rnaprot_gt_out/FASTKD2_HepG2_ENCSR023UHL_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FASTKD2_HepG2_ENCSR023UHL.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FASTKD2_HepG2_ENCSR023UHL.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	782	61	261	102.6854219948849	99.5	782	61	261	101.69820971867007	99.0
FASTKD2_K562_ENCSR887FHF	rnaprot_gt_out/FASTKD2_K562_ENCSR887FHF_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FASTKD2_K562_ENCSR887FHF.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FASTKD2_K562_ENCSR887FHF.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	474	61	238	99.9324894514768	98.0	474	61	238	100.28270042194093	98.0
FKBP4_HepG2_ENCSR018ZUE	rnaprot_gt_out/FKBP4_HepG2_ENCSR018ZUE_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FKBP4_HepG2_ENCSR018ZUE.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FKBP4_HepG2_ENCSR018ZUE.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1334	61	227	98.67991004497752	95.0	1334	61	209	98.7856071964018	95.0
FMR1_K562_ENCSR331VNX	rnaprot_gt_out/FMR1_K562_ENCSR331VNX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FMR1_K562_ENCSR331VNX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FMR1_K562_ENCSR331VNX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2409	61	322	97.20755500207555	92	2409	61	254	96.77293482772934	92
FMR1_K562_ENCSR554UVB	rnaprot_gt_out/FMR1_K562_ENCSR554UVB_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FMR1_K562_ENCSR554UVB.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FMR1_K562_ENCSR554UVB.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3174	61	316	107.13957151858853	100.0	3174	61	316	106.59609325771896	99.0
FTO_HepG2_ENCSR903PRV	rnaprot_gt_out/FTO_HepG2_ENCSR903PRV_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FTO_HepG2_ENCSR903PRV.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FTO_HepG2_ENCSR903PRV.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	415	61	317	122.59518072289157	115	415	61	317	123.24578313253012	116
FTO_K562_ENCSR989SMC	rnaprot_gt_out/FTO_K562_ENCSR989SMC_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FTO_K562_ENCSR989SMC.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FTO_K562_ENCSR989SMC.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	748	61	257	115.30080213903743	110.0	748	61	257	115.0307486631016	109.0
FUBP3_HepG2_ENCSR486YGP	rnaprot_gt_out/FUBP3_HepG2_ENCSR486YGP_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FUBP3_HepG2_ENCSR486YGP.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FUBP3_HepG2_ENCSR486YGP.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2083	61	252	113.32837253960633	108	2083	61	252	112.89390302448392	108
FUS_HepG2_ENCSR464OSH	rnaprot_gt_out/FUS_HepG2_ENCSR464OSH_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FUS_HepG2_ENCSR464OSH.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FUS_HepG2_ENCSR464OSH.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	814	61	312	110.3943488943489	106.0	814	61	247	110.21375921375922	105.0
FUS_K562_ENCSR069EVH	rnaprot_gt_out/FUS_K562_ENCSR069EVH_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FUS_K562_ENCSR069EVH.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FUS_K562_ENCSR069EVH.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3641	61	326	132.21779730843176	127	3641	61	326	131.98434496017578	127
FXR1_K562_ENCSR248TXP	rnaprot_gt_out/FXR1_K562_ENCSR248TXP_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FXR1_K562_ENCSR248TXP.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FXR1_K562_ENCSR248TXP.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2460	61	322	120.47804878048781	114.0	2460	61	322	120.76219512195122	115.0
FXR1_K562_ENCSR774RFN	rnaprot_gt_out/FXR1_K562_ENCSR774RFN_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FXR1_K562_ENCSR774RFN.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FXR1_K562_ENCSR774RFN.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1055	61	262	103.88530805687203	97	1055	61	262	103.40094786729858	97
FXR2_HepG2_ENCSR270FOD	rnaprot_gt_out/FXR2_HepG2_ENCSR270FOD_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FXR2_HepG2_ENCSR270FOD.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FXR2_HepG2_ENCSR270FOD.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2036	61	338	106.11935166994107	102.0	2036	61	279	105.12033398821218	100.0
FXR2_HepG2_ENCSR973HOJ	rnaprot_gt_out/FXR2_HepG2_ENCSR973HOJ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FXR2_HepG2_ENCSR973HOJ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FXR2_HepG2_ENCSR973HOJ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3073	61	301	102.64334526521314	98	3073	61	301	102.6505043931012	98
FXR2_K562_ENCSR224QWC	rnaprot_gt_out/FXR2_K562_ENCSR224QWC_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FXR2_K562_ENCSR224QWC.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FXR2_K562_ENCSR224QWC.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3015	61	337	95.0391376451078	89	3015	61	337	95.27661691542289	89
FXR2_K562_ENCSR767OEY	rnaprot_gt_out/FXR2_K562_ENCSR767OEY_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/FXR2_K562_ENCSR767OEY.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/FXR2_K562_ENCSR767OEY.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3264	61	339	120.12867647058823	118.0	3264	61	339	120.47089460784314	118.0
G3BP1_HepG2_ENCSR721HPX	rnaprot_gt_out/G3BP1_HepG2_ENCSR721HPX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/G3BP1_HepG2_ENCSR721HPX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/G3BP1_HepG2_ENCSR721HPX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	5068	61	298	101.3752959747435	96.0	5068	61	277	100.9749408050513	96.0
GARS_HepG2_ENCSR181SOG	rnaprot_gt_out/GARS_HepG2_ENCSR181SOG_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GARS_HepG2_ENCSR181SOG.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GARS_HepG2_ENCSR181SOG.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1033	61	321	119.46563407550823	117	1033	61	321	119.6108422071636	118
GARS_K562_ENCSR448GXJ	rnaprot_gt_out/GARS_K562_ENCSR448GXJ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GARS_K562_ENCSR448GXJ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GARS_K562_ENCSR448GXJ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	316	61	248	86.24683544303798	71.0	316	61	248	85.38924050632912	69.0
GEMIN5_K562_ENCSR238CLX	rnaprot_gt_out/GEMIN5_K562_ENCSR238CLX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GEMIN5_K562_ENCSR238CLX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GEMIN5_K562_ENCSR238CLX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2242	61	298	108.06735057983943	102.0	2242	61	298	107.63648528099911	103.0
GPKOW_K562_ENCSR647CLF	rnaprot_gt_out/GPKOW_K562_ENCSR647CLF_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GPKOW_K562_ENCSR647CLF.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GPKOW_K562_ENCSR647CLF.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	1015	61	212	103.99014778325123	99	1015	61	204	103.96748768472906	100
GRSF1_HepG2_ENCSR668MJX	rnaprot_gt_out/GRSF1_HepG2_ENCSR668MJX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GRSF1_HepG2_ENCSR668MJX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GRSF1_HepG2_ENCSR668MJX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	745	61	245	121.01073825503356	118	745	61	233	121.65771812080537	119
GRWD1_HepG2_ENCSR893NWB	rnaprot_gt_out/GRWD1_HepG2_ENCSR893NWB_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GRWD1_HepG2_ENCSR893NWB.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GRWD1_HepG2_ENCSR893NWB.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	16832	61	330	106.32111454372624	101.0	16832	61	330	106.51105038022814	101.0
GRWD1_K562_ENCSR999YGP	rnaprot_gt_out/GRWD1_K562_ENCSR999YGP_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GRWD1_K562_ENCSR999YGP.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GRWD1_K562_ENCSR999YGP.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3658	61	304	107.65172225259705	102.0	3658	61	278	107.10415527610716	102.0
GTF2F1_HepG2_ENCSR265ZIS	rnaprot_gt_out/GTF2F1_HepG2_ENCSR265ZIS_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GTF2F1_HepG2_ENCSR265ZIS.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GTF2F1_HepG2_ENCSR265ZIS.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3714	61	324	115.21001615508885	110.0	3714	61	324	115.21513193322563	110.0
GTF2F1_K562_ENCSR736AAG	rnaprot_gt_out/GTF2F1_K562_ENCSR736AAG_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/GTF2F1_K562_ENCSR736AAG.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/GTF2F1_K562_ENCSR736AAG.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	4203	61	302	119.09017368546276	115	4203	61	298	118.95122531525101	115
HLTF_HepG2_ENCSR647HOX	rnaprot_gt_out/HLTF_HepG2_ENCSR647HOX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HLTF_HepG2_ENCSR647HOX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HLTF_HepG2_ENCSR647HOX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3288	61	266	101.5419708029197	98.0	3288	61	266	101.6286496350365	97.0
HLTF_K562_ENCSR589YHM	rnaprot_gt_out/HLTF_K562_ENCSR589YHM_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HLTF_K562_ENCSR589YHM.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HLTF_K562_ENCSR589YHM.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	218	61	241	107.42201834862385	106.0	218	61	236	110.21559633027523	107.5
HNRNPA1_K562_ENCSR154HRN	rnaprot_gt_out/HNRNPA1_K562_ENCSR154HRN_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPA1_K562_ENCSR154HRN.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPA1_K562_ENCSR154HRN.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	196	61	249	119.8265306122449	114.0	196	61	225	121.23979591836735	116.0
HNRNPC_HepG2_ENCSR550DVK	rnaprot_gt_out/HNRNPC_HepG2_ENCSR550DVK_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPC_HepG2_ENCSR550DVK.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPC_HepG2_ENCSR550DVK.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2915	61	214	95.93173241852487	96	2915	61	214	96.30840480274442	96
HNRNPC_K562_ENCSR249ROI	rnaprot_gt_out/HNRNPC_K562_ENCSR249ROI_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPC_K562_ENCSR249ROI.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPC_K562_ENCSR249ROI.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	431	61	184	98.35266821345708	97	431	61	184	97.22041763341068	97
HNRNPK_HepG2_ENCSR828ZID	rnaprot_gt_out/HNRNPK_HepG2_ENCSR828ZID_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPK_HepG2_ENCSR828ZID.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPK_HepG2_ENCSR828ZID.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	4597	61	315	128.19251685882097	122	4597	61	315	128.47922558190123	123
HNRNPK_K562_ENCSR268ETU	rnaprot_gt_out/HNRNPK_K562_ENCSR268ETU_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPK_K562_ENCSR268ETU.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPK_K562_ENCSR268ETU.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	2426	61	308	138.61830173124486	133.0	2426	61	308	139.46743610882112	133.0
HNRNPK_K562_ENCSR953ZOA	rnaprot_gt_out/HNRNPK_K562_ENCSR953ZOA_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPK_K562_ENCSR953ZOA.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPK_K562_ENCSR953ZOA.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3267	61	337	158.732782369146	152	3267	61	337	158.5325987144169	151
HNRNPL_HepG2_ENCSR724RDN	rnaprot_gt_out/HNRNPL_HepG2_ENCSR724RDN_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPL_HepG2_ENCSR724RDN.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPL_HepG2_ENCSR724RDN.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	5595	61	335	124.1562109025916	120	5595	61	335	124.04110813226094	120
HNRNPL_K562_ENCSR795CAI	rnaprot_gt_out/HNRNPL_K562_ENCSR795CAI_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPL_K562_ENCSR795CAI.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPL_K562_ENCSR795CAI.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3897	61	323	123.41878367975366	119	3897	61	301	123.43905568385938	119
HNRNPM_HepG2_ENCSR267UCX	rnaprot_gt_out/HNRNPM_HepG2_ENCSR267UCX_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPM_HepG2_ENCSR267UCX.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPM_HepG2_ENCSR267UCX.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	10541	61	310	108.19353002561427	102	10541	61	307	108.2070961009392	102
HNRNPM_K562_ENCSR412NOW	rnaprot_gt_out/HNRNPM_K562_ENCSR412NOW_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPM_K562_ENCSR412NOW.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPM_K562_ENCSR412NOW.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	4684	61	294	113.23825789923143	106.0	4684	61	283	113.4197267292912	106.0
HNRNPUL1_HepG2_ENCSR755TJC	rnaprot_gt_out/HNRNPUL1_HepG2_ENCSR755TJC_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPUL1_HepG2_ENCSR755TJC.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPUL1_HepG2_ENCSR755TJC.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	368	61	241	102.96195652173913	100.0	368	61	191	102.92391304347827	100.0
HNRNPUL1_K562_ENCSR571VHI	rnaprot_gt_out/HNRNPUL1_K562_ENCSR571VHI_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPUL1_K562_ENCSR571VHI.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPUL1_K562_ENCSR571VHI.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	151	61	153	89.80794701986756	88	151	61	141	89.3841059602649	89
HNRNPU_HepG2_ENCSR240MVJ	rnaprot_gt_out/HNRNPU_HepG2_ENCSR240MVJ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPU_HepG2_ENCSR240MVJ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPU_HepG2_ENCSR240MVJ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	291	61	203	110.6872852233677	108	291	61	203	110.7491408934708	108
HNRNPU_K562_ENCSR520BZQ	rnaprot_gt_out/HNRNPU_K562_ENCSR520BZQ_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/HNRNPU_K562_ENCSR520BZQ.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/HNRNPU_K562_ENCSR520BZQ.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	179	61	193	114.64245810055866	112	179	61	193	114.56983240223464	112
IGF2BP1_HepG2_ENCSR744GEU	rnaprot_gt_out/IGF2BP1_HepG2_ENCSR744GEU_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/IGF2BP1_HepG2_ENCSR744GEU.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/IGF2BP1_HepG2_ENCSR744GEU.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	3096	61	272	104.13856589147287	100.0	3096	61	272	104.52680878552971	100.0
IGF2BP1_K562_ENCSR975KIR	rnaprot_gt_out/IGF2BP1_K562_ENCSR975KIR_varlen_ext20_gt_out	rnaprot_gt_out/pos_neg_fasta_out/IGF2BP1_K562_ENCSR975KIR.varlen_ext20.positives.bed	rnaprot_gt_out/pos_neg_fasta_out/IGF2BP1_K562_ENCSR975KIR.varlen_ext20.negatives.bed	--max-len 300 --mode 2 --seq-ext 20 --seed 1	4270	61	269	110.97798594847775	107.0	4270	61	269	111.21662763466043	107.0
